id,gender_cd,wave,num_dates,partner_id,age,field_cd,race_cd,career_cd,prob,decision,rate_p_attr,rate_p_sinc,rate_p_intel,rate_p_fun,rate_p_amb,gender_p_attr,gender_p_sinc,gender_p_intel,gender_p_fun,gender_p_amb,gender_prob,weight
406,1,15,18,386,27,8.0,4.0,7.0,3,1,7,9,6,10,7,7,9,6,10,7,3,0.05555555555555555
229,1,9,20,199,28,10.0,2.0,7.0,4,0,5,3,6,4,4,5,3,6,4,4,4,0.05
32,0,2,16,52,27,3.0,4.0,2.0,3,0,4,7,6,6,9,0,0,0,0,0,0,0.0625
290,1,11,21,260,34,10.0,2.0,2.0,4,0,4,6,9,7,8,4,6,9,7,8,4,0.047619047619047616
276,1,11,21,254,26,10.0,2.0,2.0,6,0,3,8,10,3,6,3,8,10,3,6,6,0.047619047619047616
85,0,4,18,97,30,11.0,2.0,9.0,7,1,7,8,7,7,5,0,0,0,0,0,0,0.05555555555555555
211,0,9,20,221,28,13.0,2.0,9.0,7,0,6,10,10,6,10,0,0,0,0,0,0,0.05
436,0,17,14,448,23,1.0,2.0,1.0,10,1,10,10,10,10,10,0,0,0,0,0,0,0.07142857142857142
127,1,5,10,115,22,5.0,2.0,6.0,10,1,7,3,7,10,7,7,3,7,10,7,10,0.1
97,1,4,18,80,29,10.0,2.0,2.0,5,0,4,6,7,4,6,4,6,7,4,6,5,0.05555555555555555
226,1,9,20,211,23,8.0,2.0,6.0,6,0,6,8,8,7,9,6,8,8,7,9,6,0.05
21,0,2,16,54,21,5.0,4.0,10.0,1,0,6,8,7,6,8,0,0,0,0,0,0,0.0625
227,1,9,20,210,26,8.0,2.0,7.0,4,0,5,8,7,7,7,5,8,7,7,7,4,0.05
204,0,9,20,218,26,8.0,2.0,7.0,9,0,5,7,9,5,9,0,0,0,0,0,0,0.05
376,1,14,20,353,25,8.0,4.0,10.0,6,0,5,9,8,5,5,5,9,8,5,5,6,0.05
287,1,11,21,268,22,13.0,4.0,6.0,7,1,9,9,9,9,7,9,9,9,9,7,7,0.047619047619047616
175,0,8,10,191,23,13.0,6.0,7.0,8,1,1,7,8,8,8,0,0,0,0,0,0,0.1
197,0,9,20,230,24,13.0,6.0,7.0,5,0,7,7,7,6,7,0,0,0,0,0,0,0.05
83,0,4,18,99,35,8.0,3.0,7.0,4,1,8,7,8,8,8,0,0,0,0,0,0,0.05555555555555555
144,0,7,16,167,23,10.0,2.0,2.0,6,0,6,7,8,7,7,0,0,0,0,0,0,0.0625
376,1,14,20,342,25,8.0,4.0,10.0,6,0,6,9,8,7,9,6,9,8,7,9,6,0.05
189,1,8,10,178,27,1.0,6.0,9.0,5,0,5,8,8,5,5,5,8,8,5,5,5,0.1
427,1,16,6,418,28,13.0,2.0,15.0,7,0,6,8,9,7,8,6,8,9,7,8,7,0.16666666666666666
39,0,2,16,41,24,1.0,3.0,1.0,5,0,3,10,9,6,8,0,0,0,0,0,0,0.0625
385,0,15,19,414,25,9.0,2.0,2.0,6,1,7,9,9,7,9,0,0,0,0,0,0,0.05263157894736842
380,0,15,19,400,33,14.0,1.0,6.0,3,1,6,8,8,7,7,0,0,0,0,0,0,0.05263157894736842
42,1,2,19,26,23,5.0,4.0,5.0,4,1,7,8,8,9,8,7,8,8,9,8,4,0.05263157894736842
237,0,10,9,244,34,7.0,2.0,6.0,6,1,7,8,6,6,7,0,0,0,0,0,0,0.1111111111111111
133,0,6,5,138,24,5.0,4.0,2.0,5,0,7,6,8,7,8,0,0,0,0,0,0,0.2
345,0,14,18,366,24,10.0,2.0,4.0,6,1,9,10,10,6,9,0,0,0,0,0,0,0.05555555555555555
115,0,5,10,126,21,3.0,2.0,3.0,8,0,6,10,10,8,10,0,0,0,0,0,0,0.1
261,0,11,21,279,26,10.0,4.0,2.0,5,1,8,6,8,8,8,0,0,0,0,0,0,0.047619047619047616
43,1,2,19,28,24,8.0,2.0,2.0,2,0,5,6,6,4,7,5,6,6,4,7,2,0.05263157894736842
391,0,15,19,407,28,6.0,2.0,6.0,7,0,6,10,9,7,8,0,0,0,0,0,0,0.05263157894736842
370,1,14,20,354,28,8.0,2.0,7.0,6,0,6,8,6,8,6,6,8,6,8,6,6,0.05
42,1,2,19,25,23,5.0,4.0,5.0,6,1,8,9,7,7,5,8,9,7,7,5,6,0.05263157894736842
172,1,7,16,157,27,8.0,2.0,7.0,4,1,8,5,7,8,9,8,5,7,8,9,4,0.0625
154,0,7,16,159,27,8.0,2.0,7.0,5,0,6,8,9,8,9,0,0,0,0,0,0,0.0625
53,1,2,19,21,28,4.0,2.0,4.0,7,0,6,8,8,7,7,6,8,8,7,7,7,0.05263157894736842
137,1,6,5,133,26,8.0,4.0,8.0,6,0,6,10,10,6,7,6,10,10,6,7,6,0.2
189,1,8,10,176,27,1.0,6.0,9.0,2,0,8,8,5,6,4,8,8,5,6,4,2,0.1
217,1,9,20,195,26,10.0,2.0,2.0,8,1,6,5,9,4,6,6,5,9,4,6,8,0.05
86,0,4,18,108,22,3.0,2.0,2.0,4,1,10,8,6,7,10,0,0,0,0,0,0,0.05555555555555555
130,1,5,10,121,20,5.0,4.0,10.0,3,0,2,1,3,1,1,2,1,3,1,1,3,0.1
65,0,3,10,66,23,11.0,6.0,3.0,6,0,6,7,8,7,8,0,0,0,0,0,0,0.1
378,1,14,20,359,29,8.0,2.0,7.0,5,0,6,7,8,5,8,6,7,8,5,8,5,0.05
35,0,2,16,45,25,2.0,2.0,7.0,8,1,7,8,9,7,8,0,0,0,0,0,0,0.0625
341,0,14,18,370,23,13.0,4.0,10.0,2,0,8,8,8,8,8,0,0,0,0,0,0,0.05555555555555555
435,0,17,14,449,22,1.0,1.0,1.0,8,1,7,7,8,9,10,0,0,0,0,0,0,0.07142857142857142
87,0,4,18,100,23,11.0,2.0,9.0,9,0,3,10,9,5,9,0,0,0,0,0,0,0.05555555555555555
394,0,15,19,402,24,6.0,2.0,6.0,7,0,5,9,9,7,7,0,0,0,0,0,0,0.05263157894736842
396,0,15,19,414,25,15.0,4.0,6.0,4,1,5,9,9,6,9,0,0,0,0,0,0,0.05263157894736842
393,0,15,19,401,22,6.0,2.0,6.0,6,1,8,8,8,8,8,0,0,0,0,0,0,0.05263157894736842
441,1,17,11,436,24,1.0,2.0,1.0,7,0,9,9,9,10,8,9,9,9,10,8,7,0.09090909090909091
196,0,9,20,229,25,7.0,4.0,2.0,5,0,3,3,5,3,6,0,0,0,0,0,0,0.05
252,0,11,21,283,28,13.0,3.0,2.0,2,0,6,1,5,1,1,0,0,0,0,0,0,0.047619047619047616
19,1,1,10,4,28,8.0,2.0,7.0,8,1,7,7,7,10,9,7,7,7,10,9,8,0.1
424,1,16,6,420,24,5.0,4.0,2.0,6,1,7,7,7,8,8,7,7,7,8,8,6,0.16666666666666666
436,0,17,14,452,23,1.0,2.0,1.0,10,0,7,10,10,10,8,0,0,0,0,0,0,0.07142857142857142
219,1,9,20,211,26,8.0,2.0,7.0,5,1,6,5,7,7,5,6,5,7,7,5,5,0.05
188,1,8,10,175,21,5.0,2.0,2.0,2,1,6,5,6,5,5,6,5,6,5,5,2,0.1
399,1,15,18,385,29,8.0,2.0,7.0,9,0,8,9,8,10,7,8,9,8,10,7,9,0.05555555555555555
47,1,2,19,28,30,8.0,2.0,2.0,6,1,5,6,7,5,7,5,6,7,5,7,6,0.05263157894736842
370,1,14,20,353,28,8.0,2.0,7.0,2,0,5,9,5,5,6,5,9,5,5,6,2,0.05
45,1,2,19,30,28,8.0,2.0,7.0,6,1,6,6,6,6,6,6,6,6,6,6,6,0.05263157894736842
158,1,7,16,145,23,10.0,2.0,2.0,6,1,9,8,9,7,7,9,8,9,7,7,6,0.0625
268,0,11,21,293,24,4.0,3.0,4.0,5,1,7,8,9,6,9,0,0,0,0,0,0,0.047619047619047616
224,1,9,20,202,32,3.0,2.0,15.0,6,1,7,6,7,7,7,7,6,7,7,7,6,0.05
223,1,9,20,197,28,7.0,2.0,2.0,7,1,8,6,7,4,8,8,6,7,4,8,7,0.05
347,0,14,18,369,26,9.0,1.0,13.0,4,1,7,10,9,10,9,0,0,0,0,0,0,0.05555555555555555
262,0,11,21,285,29,3.0,2.0,10.0,4,0,6,8,8,8,6,0,0,0,0,0,0,0.047619047619047616
323,0,13,9,333,25,5.0,4.0,2.0,5,1,8,7,8,7,6,0,0,0,0,0,0,0.1111111111111111
198,0,9,20,222,23,13.0,4.0,7.0,2,0,2,3,4,2,3,0,0,0,0,0,0,0.05
56,0,3,10,71,23,11.0,2.0,9.0,10,0,3,10,8,6,7,0,0,0,0,0,0,0.1
270,0,11,21,291,23,10.0,4.0,2.0,5,0,4,5,8,5,7,0,0,0,0,0,0,0.047619047619047616
409,1,15,18,389,23,5.0,2.0,2.0,6,1,6,8,9,8,8,6,8,9,8,8,6,0.05555555555555555
199,0,9,20,217,30,7.0,2.0,2.0,6,1,9,9,9,8,9,0,0,0,0,0,0,0.05
231,1,9,20,204,30,13.0,3.0,9.0,7,0,6,3,6,7,10,6,3,6,7,10,7,0.05
202,0,9,20,219,22,2.0,2.0,2.0,3,0,8,8,9,7,8,0,0,0,0,0,0,0.05
107,1,4,18,90,21,7.0,2.0,2.0,4,0,7,8,8,6,6,7,8,8,6,6,4,0.05555555555555555
235,0,10,9,249,23,9.0,2.0,2.0,2,0,2,5,5,2,5,0,0,0,0,0,0,0.1111111111111111
375,1,14,20,349,27,8.0,2.0,1.0,8,1,10,8,6,8,5,10,8,6,8,5,8,0.05
149,0,7,16,168,28,13.0,2.0,2.0,7,0,4,7,8,4,7,0,0,0,0,0,0,0.0625
30,0,2,16,43,23,1.0,2.0,1.0,5,0,4,6,6,5,7,0,0,0,0,0,0,0.0625
23,0,2,16,45,21,3.0,4.0,3.0,5,1,6,7,7,6,7,0,0,0,0,0,0,0.0625
370,1,14,20,357,28,8.0,2.0,7.0,7,1,9,7,7,6,6,9,7,7,6,6,7,0.05
102,1,4,18,93,32,10.0,2.0,2.0,6,1,7,7,7,6,6,7,7,7,6,6,6,0.05555555555555555
10,0,1,10,17,26,13.0,2.0,9.0,1,1,5,10,8,6,9,0,0,0,0,0,0,0.1
51,1,2,19,23,23,1.0,2.0,1.0,5,0,4,6,4,1,1,4,6,4,1,1,5,0.05263157894736842
92,0,4,18,94,29,9.0,2.0,7.0,3,0,4,3,9,3,8,0,0,0,0,0,0,0.05555555555555555
204,0,9,20,221,26,8.0,2.0,7.0,7,0,4,7,9,5,6,0,0,0,0,0,0,0.05
264,0,11,21,278,26,6.0,2.0,2.0,3,0,3,6,7,7,7,0,0,0,0,0,0,0.047619047619047616
220,1,9,20,195,25,13.0,6.0,6.0,9,1,8,8,9,10,8,8,8,9,10,8,9,0.05
77,0,4,18,107,22,11.0,2.0,11.0,7,1,9,9,9,10,9,0,0,0,0,0,0,0.05555555555555555
338,1,13,10,323,27,5.0,6.0,7.0,6,0,6,6,7,6,6,6,6,7,6,6,6,0.1
230,1,9,20,207,42,13.0,2.0,7.0,5,1,9,7,7,7,6,9,7,7,7,6,5,0.05
291,1,11,21,256,27,10.0,4.0,4.0,7,1,5,8,8,7,6,5,8,8,7,6,7,0.047619047619047616
47,1,2,19,26,30,8.0,2.0,2.0,6,1,5,6,6,6,6,5,6,6,6,6,6,0.05263157894736842
55,1,2,19,27,23,1.0,1.0,1.0,7,1,9,8,9,10,9,9,8,9,10,9,7,0.05263157894736842
254,0,11,21,281,22,7.0,2.0,2.0,3,0,6,3,4,2,4,0,0,0,0,0,0,0.047619047619047616
436,0,17,14,445,23,1.0,2.0,1.0,10,0,8,10,9,9,8,0,0,0,0,0,0,0.07142857142857142
414,1,15,18,396,29,8.0,2.0,7.0,1,1,8,8,8,6,8,8,8,8,6,8,1,0.05555555555555555
102,1,4,18,87,32,10.0,2.0,2.0,4,1,8,6,6,7,4,8,6,6,7,4,4,0.05555555555555555
263,0,11,21,283,26,3.0,1.0,10.0,7,1,8,10,9,9,9,0,0,0,0,0,0,0.047619047619047616
434,0,17,14,447,27,11.0,2.0,15.0,10,1,10,10,10,10,10,0,0,0,0,0,0,0.07142857142857142
231,1,9,20,200,30,13.0,3.0,9.0,6,1,8,8,7,8,6,8,8,7,8,6,6,0.05
182,0,8,10,186,22,4.0,1.0,4.0,6,0,6,8,10,9,10,0,0,0,0,0,0,0.1
179,0,8,10,191,30,6.0,3.0,2.0,5,0,4,7,6,4,6,0,0,0,0,0,0,0.1
38,0,2,16,51,23,1.0,1.0,1.0,1,0,8,7,9,8,8,0,0,0,0,0,0,0.0625
152,0,7,16,160,27,13.0,4.0,2.0,5,0,6,8,7,7,7,0,0,0,0,0,0,0.0625
285,1,11,21,264,24,5.0,6.0,7.0,7,1,7,7,7,7,7,7,7,7,7,7,7,0.047619047619047616
165,1,7,16,150,30,13.0,2.0,6.0,7,1,8,10,9,8,8,8,10,9,8,8,7,0.0625
256,0,11,21,289,24,4.0,4.0,4.0,8,1,7,7,6,7,5,0,0,0,0,0,0,0.047619047619047616
91,0,4,18,103,25,1.0,6.0,1.0,3,1,7,7,8,7,7,0,0,0,0,0,0,0.05555555555555555
364,1,14,20,346,27,8.0,3.0,7.0,6,1,8,8,10,6,10,8,8,10,6,10,6,0.05
53,1,2,19,24,28,4.0,2.0,4.0,7,0,8,8,8,8,7,8,8,8,8,7,7,0.05263157894736842
253,0,11,21,281,33,3.0,4.0,2.0,7,1,7,7,7,7,6,0,0,0,0,0,0,0.047619047619047616
235,0,10,9,251,23,9.0,2.0,2.0,6,0,5,9,8,7,8,0,0,0,0,0,0,0.1111111111111111
106,1,4,18,84,22,1.0,3.0,1.0,6,1,10,10,10,8,8,10,10,10,8,8,6,0.05555555555555555
288,1,11,21,269,27,3.0,2.0,2.0,3,1,6,7,7,6,5,6,7,7,6,5,3,0.047619047619047616
406,1,15,18,384,27,8.0,4.0,7.0,5,1,7,7,8,8,6,7,7,8,8,6,5,0.05555555555555555
406,1,15,18,395,27,8.0,4.0,7.0,2,1,8,8,8,8,8,8,8,8,8,8,2,0.05555555555555555
79,0,4,18,97,26,5.0,4.0,5.0,5,1,7,7,7,7,7,0,0,0,0,0,0,0.05555555555555555
184,1,8,10,182,34,8.0,2.0,7.0,5,0,8,10,10,8,9,8,10,10,8,9,5,0.1
99,1,4,18,85,28,1.0,2.0,1.0,6,0,5,7,9,5,4,5,7,9,5,4,6,0.05555555555555555
95,1,4,18,82,26,8.0,2.0,7.0,6,0,4,6,5,6,5,4,6,5,6,5,6,0.05555555555555555
406,1,15,18,396,27,8.0,4.0,7.0,5,0,5,6,5,5,5,5,6,5,5,5,5,0.05555555555555555
239,0,10,9,245,34,10.0,2.0,7.0,6,1,7,6,9,8,7,0,0,0,0,0,0,0.1111111111111111
220,1,9,20,199,25,13.0,6.0,6.0,8,0,8,6,7,6,7,8,6,7,6,7,8,0.05
159,1,7,16,147,28,10.0,2.0,2.0,4,0,6,6,6,6,6,6,6,6,6,6,4,0.0625
82,0,4,18,108,25,9.0,6.0,2.0,8,1,7,10,10,10,8,0,0,0,0,0,0,0.05555555555555555
396,0,15,19,407,25,15.0,4.0,6.0,7,1,6,8,8,5,4,0,0,0,0,0,0,0.05263157894736842
337,1,13,10,323,28,5.0,2.0,5.0,6,1,10,10,9,7,7,10,10,9,7,7,6,0.1
373,1,14,20,357,29,8.0,3.0,7.0,8,1,9,10,9,9,9,9,10,9,9,9,8,0.05
183,0,8,10,193,24,11.0,2.0,6.0,5,0,7,8,7,6,6,0,0,0,0,0,0,0.1
163,1,7,16,145,26,9.0,2.0,2.0,3,0,6,7,6,8,5,6,7,6,8,5,3,0.0625
158,1,7,16,156,23,10.0,2.0,2.0,5,1,9,8,8,8,7,9,8,8,8,7,5,0.0625
436,0,17,14,441,23,1.0,2.0,1.0,10,1,10,10,10,10,10,0,0,0,0,0,0,0.07142857142857142
381,0,15,19,412,24,14.0,2.0,6.0,5,0,5,8,7,7,6,0,0,0,0,0,0,0.05263157894736842
142,0,7,16,167,24,13.0,2.0,2.0,8,1,8,8,8,8,8,0,0,0,0,0,0,0.0625
393,0,15,19,413,22,6.0,2.0,6.0,7,0,8,8,8,7,7,0,0,0,0,0,0,0.05263157894736842
199,0,9,20,230,30,7.0,2.0,2.0,8,0,2,4,4,4,10,0,0,0,0,0,0,0.05
391,0,15,19,402,28,6.0,2.0,6.0,7,0,5,8,6,5,9,0,0,0,0,0,0,0.05263157894736842
144,0,7,16,171,23,10.0,2.0,2.0,8,0,5,7,8,7,7,0,0,0,0,0,0,0.0625
264,0,11,21,292,26,6.0,2.0,2.0,4,0,6,7,6,7,6,0,0,0,0,0,0,0.047619047619047616
179,0,8,10,192,30,6.0,3.0,2.0,5,0,6,6,6,6,5,0,0,0,0,0,0,0.1
22,0,2,16,41,27,9.0,1.0,5.0,3,0,4,7,6,6,7,0,0,0,0,0,0,0.0625
111,1,4,18,88,27,8.0,4.0,7.0,3,0,6,6,7,5,5,6,6,7,5,5,3,0.05555555555555555
182,0,8,10,191,22,4.0,1.0,4.0,6,1,9,9,9,9,9,0,0,0,0,0,0,0.1
181,0,8,10,192,22,4.0,1.0,2.0,5,0,6,4,4,9,5,0,0,0,0,0,0,0.1
221,1,9,20,202,27,8.0,4.0,7.0,2,1,8,8,8,7,7,8,8,8,7,7,2,0.05
186,1,8,10,177,24,5.0,4.0,2.0,2,0,5,5,7,8,5,5,5,7,8,5,2,0.1
376,1,14,20,343,25,8.0,4.0,10.0,4,0,5,9,7,5,9,5,9,7,5,9,4,0.05
26,0,2,16,53,23,11.0,2.0,9.0,6,0,6,8,8,6,7,0,0,0,0,0,0,0.0625
188,1,8,10,180,21,5.0,2.0,2.0,2,1,8,8,5,8,5,8,8,5,8,5,2,0.1
285,1,11,21,254,24,5.0,6.0,7.0,8,1,8,8,8,8,8,8,8,8,8,8,8,0.047619047619047616
255,0,11,21,278,26,10.0,4.0,4.0,5,0,5,5,5,5,5,0,0,0,0,0,0,0.047619047619047616
401,1,15,18,390,31,8.0,2.0,7.0,6,0,1,6,6,3,6,1,6,6,3,6,6,0.05555555555555555
364,1,14,20,355,27,8.0,3.0,7.0,6,1,7,9,9,8,9,7,9,9,8,9,6,0.05
177,0,8,10,188,22,13.0,2.0,7.0,5,0,1,6,6,3,4,0,0,0,0,0,0,0.1
77,0,4,18,105,22,11.0,2.0,11.0,5,1,7,7,8,10,9,0,0,0,0,0,0,0.05555555555555555
191,1,8,10,174,28,8.0,2.0,7.0,6,0,5,8,7,6,6,5,8,7,6,6,6,0.1
27,0,2,16,50,22,3.0,3.0,9.0,4,1,6,5,6,7,8,0,0,0,0,0,0,0.0625
363,1,14,20,354,23,5.0,4.0,7.0,7,1,7,7,8,8,8,7,7,8,8,8,7,0.05
147,0,7,16,166,26,8.0,4.0,7.0,9,1,8,8,8,6,8,0,0,0,0,0,0,0.0625
131,1,5,10,112,19,5.0,4.0,10.0,1,0,5,5,5,5,5,5,5,5,5,5,1,0.1
357,0,14,18,367,27,9.0,4.0,2.0,5,0,6,6,6,6,6,0,0,0,0,0,0,0.05555555555555555
204,0,9,20,217,26,8.0,2.0,7.0,8,1,9,8,10,8,10,0,0,0,0,0,0,0.05
269,0,11,21,281,24,7.0,2.0,2.0,7,0,6,6,10,5,10,0,0,0,0,0,0,0.047619047619047616
354,0,14,18,369,22,3.0,2.0,3.0,10,1,5,10,8,10,6,0,0,0,0,0,0,0.05555555555555555
399,1,15,18,388,29,8.0,2.0,7.0,8,1,7,10,9,8,6,7,10,9,8,6,8,0.05555555555555555
225,1,9,20,211,28,8.0,3.0,7.0,6,1,6,7,7,6,7,6,7,7,6,7,6,0.05
48,1,2,19,39,22,12.0,2.0,6.0,3,0,3,5,5,6,5,3,5,5,6,5,3,0.05263157894736842
51,1,2,19,30,23,1.0,2.0,1.0,7,0,3,5,6,2,6,3,5,6,2,6,7,0.05263157894736842
153,0,7,16,162,28,7.0,4.0,2.0,5,1,5,5,7,6,7,0,0,0,0,0,0,0.0625
441,1,17,11,433,24,1.0,2.0,1.0,5,0,6,8,9,9,8,6,8,9,9,8,5,0.09090909090909091
269,0,11,21,286,24,7.0,2.0,2.0,7,0,7,8,9,6,7,0,0,0,0,0,0,0.047619047619047616
22,0,2,16,42,27,9.0,1.0,5.0,2,0,5,6,6,5,6,0,0,0,0,0,0,0.0625
232,1,9,20,209,31,13.0,2.0,9.0,4,0,6,7,7,6,7,6,7,7,6,7,4,0.05
229,1,9,20,207,28,10.0,2.0,7.0,3,1,8,5,5,8,3,8,5,5,8,3,3,0.05
147,0,7,16,158,26,8.0,4.0,7.0,4,0,5,5,8,5,5,0,0,0,0,0,0,0.0625
365,1,14,20,349,30,8.0,2.0,10.0,3,0,7,7,6,5,6,7,7,6,5,6,3,0.05
9,0,1,10,11,26,13.0,6.0,9.0,5,1,8,10,9,8,7,0,0,0,0,0,0,0.1
124,1,5,10,116,22,8.0,4.0,1.0,7,1,5,4,3,2,5,5,4,3,2,5,7,0.1
329,0,13,9,332,29,9.0,2.0,2.0,3,0,6,7,7,5,6,0,0,0,0,0,0,0.1111111111111111
219,1,9,20,196,26,8.0,2.0,7.0,5,1,8,7,7,5,5,8,7,7,5,5,5,0.05
266,0,11,21,273,28,16.0,2.0,10.0,7,0,5,8,9,4,8,0,0,0,0,0,0,0.047619047619047616
435,0,17,14,452,22,1.0,1.0,1.0,1,0,1,4,5,4,5,0,0,0,0,0,0,0.07142857142857142
189,1,8,10,174,27,1.0,6.0,9.0,7,0,5,8,7,5,5,5,8,7,5,5,7,0.1
394,0,15,19,403,24,6.0,2.0,6.0,2,0,3,5,6,6,8,0,0,0,0,0,0,0.05263157894736842
399,1,15,18,382,29,8.0,2.0,7.0,7,0,5,5,6,5,9,5,5,6,5,9,7,0.05555555555555555
402,1,15,18,393,29,2.0,4.0,7.0,6,0,6,8,6,6,6,6,8,6,6,6,6,0.05555555555555555
445,1,17,11,436,30,13.0,2.0,9.0,4,1,7,6,4,8,8,7,6,4,8,8,4,0.09090909090909091
97,1,4,18,91,29,10.0,2.0,2.0,5,1,8,8,8,8,9,8,8,8,8,9,5,0.05555555555555555
66,1,3,10,63,29,8.0,3.0,7.0,6,0,2,6,7,5,6,2,6,7,5,6,6,0.1
354,0,14,18,371,22,3.0,2.0,3.0,8,1,9,10,10,10,10,0,0,0,0,0,0,0.05555555555555555
143,0,7,16,161,33,1.0,2.0,1.0,5,1,5,6,8,9,8,0,0,0,0,0,0,0.0625
105,1,4,18,92,25,1.0,1.0,1.0,3,1,8,7,8,7,6,8,7,8,7,6,3,0.05555555555555555
275,1,11,21,261,21,5.0,2.0,7.0,6,1,6,6,7,5,6,6,6,7,5,6,6,0.047619047619047616
376,1,14,20,358,25,8.0,4.0,10.0,10,1,10,10,10,10,10,10,10,10,10,10,10,0.05
100,1,4,18,83,30,8.0,6.0,2.0,8,0,5,9,8,8,8,5,9,8,8,8,8,0.05555555555555555
95,1,4,18,80,26,8.0,2.0,7.0,3,0,5,8,7,5,6,5,8,7,5,6,3,0.05555555555555555
408,1,15,18,385,24,13.0,3.0,9.0,8,1,7,8,7,7,6,7,8,7,7,6,8,0.05555555555555555
32,0,2,16,43,27,3.0,4.0,2.0,3,0,5,7,7,6,9,0,0,0,0,0,0,0.0625
44,1,2,19,39,24,3.0,2.0,2.0,5,1,8,5,5,5,5,8,5,5,5,5,5,0.05263157894736842
361,1,14,20,358,34,1.0,2.0,1.0,6,0,7,9,9,5,10,7,9,9,5,10,6,0.05
265,0,11,21,289,32,1.0,2.0,2.0,2,0,6,6,6,6,6,0,0,0,0,0,0,0.047619047619047616
416,0,16,8,426,25,3.0,3.0,3.0,5,1,5,4,7,7,7,0,0,0,0,0,0,0.125
238,0,10,9,245,27,15.0,2.0,6.0,8,1,8,9,10,9,10,0,0,0,0,0,0,0.1111111111111111
202,0,9,20,215,22,2.0,2.0,2.0,5,0,7,8,7,8,9,0,0,0,0,0,0,0.05
261,0,11,21,274,26,10.0,4.0,2.0,5,0,5,6,7,6,6,0,0,0,0,0,0,0.047619047619047616
265,0,11,21,275,32,1.0,2.0,2.0,1,0,8,6,10,5,6,0,0,0,0,0,0,0.047619047619047616
190,1,8,10,179,25,13.0,2.0,9.0,5,1,10,8,10,9,9,10,8,10,9,9,5,0.1
194,0,9,20,217,24,3.0,2.0,3.0,5,1,8,8,10,7,10,0,0,0,0,0,0,0.05
437,0,17,14,450,23,11.0,2.0,11.0,4,0,7,7,9,7,10,0,0,0,0,0,0,0.07142857142857142
370,1,14,20,350,28,8.0,2.0,7.0,7,0,8,7,7,7,9,8,7,7,7,9,7,0.05
198,0,9,20,226,23,13.0,4.0,7.0,4,0,8,7,7,6,6,0,0,0,0,0,0,0.05
82,0,4,18,100,25,9.0,6.0,2.0,8,1,5,10,10,9,10,0,0,0,0,0,0,0.05555555555555555
11,1,1,10,10,27,8.0,2.0,2.0,3,0,7,8,7,8,6,7,8,7,8,6,3,0.1
83,0,4,18,106,35,8.0,3.0,7.0,3,0,5,8,8,8,8,0,0,0,0,0,0,0.05555555555555555
185,1,8,10,176,25,2.0,4.0,6.0,8,0,3,8,8,4,7,3,8,8,4,7,8,0.1
252,0,11,21,289,28,13.0,3.0,2.0,8,1,2,6,6,7,6,0,0,0,0,0,0,0.047619047619047616
69,1,3,10,65,28,8.0,2.0,7.0,4,0,5,6,5,8,6,5,6,5,8,6,4,0.1
210,0,9,20,229,29,10.0,2.0,2.0,5,1,10,9,9,7,9,0,0,0,0,0,0,0.05
228,1,9,20,210,24,10.0,4.0,2.0,5,1,6,6,6,7,6,6,6,6,7,6,5,0.05
183,0,8,10,189,24,11.0,2.0,6.0,6,0,6,8,8,7,6,0,0,0,0,0,0,0.1
35,0,2,16,40,25,2.0,2.0,7.0,7,1,6,8,9,7,7,0,0,0,0,0,0,0.0625
168,1,7,16,155,23,10.0,4.0,10.0,7,1,7,7,7,7,7,7,7,7,7,7,7,0.0625
221,1,9,20,197,27,8.0,4.0,7.0,6,1,7,6,7,6,6,7,6,7,6,6,6,0.05
77,0,4,18,109,22,11.0,2.0,11.0,4,0,6,7,7,6,7,0,0,0,0,0,0,0.05555555555555555
21,0,2,16,50,21,5.0,4.0,10.0,1,0,5,7,7,7,7,0,0,0,0,0,0,0.0625
250,1,10,9,235,25,6.0,6.0,2.0,9,1,9,10,7,9,7,9,10,7,9,7,9,0.1111111111111111
63,0,3,10,67,24,1.0,4.0,10.0,5,1,7,7,7,5,5,0,0,0,0,0,0,0.1
109,1,4,18,88,25,14.0,4.0,6.0,5,0,7,10,7,6,6,7,10,7,6,6,5,0.05555555555555555
244,1,10,9,236,28,8.0,2.0,7.0,2,0,4,6,7,2,2,4,6,7,2,2,2,0.1111111111111111
229,1,9,20,213,28,10.0,2.0,7.0,5,1,6,8,5,8,5,6,8,5,8,5,5,0.05
148,0,7,16,162,27,8.0,4.0,7.0,5,0,6,8,8,4,9,0,0,0,0,0,0,0.0625
444,1,17,11,433,26,8.0,2.0,7.0,7,0,5,8,6,8,8,5,8,6,8,8,7,0.09090909090909091
324,0,13,9,332,23,3.0,2.0,3.0,5,1,1,10,10,6,5,0,0,0,0,0,0,0.1111111111111111
280,1,11,21,255,25,10.0,2.0,2.0,2,1,8,7,8,5,6,8,7,8,5,6,2,0.047619047619047616
403,1,15,18,384,22,5.0,2.0,7.0,5,1,7,6,6,7,5,7,6,6,7,5,5,0.05555555555555555
411,1,15,18,379,34,8.0,2.0,7.0,7,0,7,10,9,8,8,7,10,9,8,8,7,0.05555555555555555
360,0,14,18,364,24,3.0,6.0,3.0,7,1,6,8,7,7,8,0,0,0,0,0,0,0.05555555555555555
210,0,9,20,227,29,10.0,2.0,2.0,5,0,6,6,5,9,5,0,0,0,0,0,0,0.05
